ClienteID,numero_compras,ingreso_total,ingreso_promedio,primera_compra,ultima_compra,ClienteNombre,GeneroCliente,EdadCliente,dias_desde_ultima_compra
8757,1,0.0,,,,Raimundo Oliva,M,35,
8756,1,0.0,,,,Susanita Hurtado Vives,F,27,
8787,3,0.0,,,,Eva Raya Garcés,F,35,
8786,1,0.0,,,,Nacho Aparicio,M,42,
8785,3,0.0,,,,Celestina Mendizábal Huertas,F,28,
8784,2,0.0,,,,Juan Bautista Cabrera Armengol,M,42,
8783,1,0.0,,,,Lázaro del Sanjuan,M,21,
8782,1,0.0,,,,Gabriel Hermenegildo Moles Olivares,M,44,
8781,3,0.0,,,,Nazaret Crespi,F,26,
8780,2,0.0,,,,Leonardo Cabezas Martín,M,34,
8779,2,0.0,,,,Wálter Cazorla Valenciano,M,40,
8778,2,0.0,,,,Clímaco Esteban,M,45,
8777,3,0.0,,,,Régulo Cerezo-Miró,M,33,
8776,3,0.0,,,,Maxi Aguado Arias,M,43,
8775,1,0.0,,,,Benito Fajardo Álvarez,M,32,
8774,3,0.0,,,,Isaías Pol Roselló,M,48,
8773,1,0.0,,,,Vera Lobato Gimenez,F,34,
8772,2,0.0,,,,Andrea Mir,F,35,
8803,3,0.0,,,,Albano Gonzalo-Garcia,M,37,
8802,2,0.0,,,,Gema Torres Chaves,F,45,
8801,1,0.0,,,,Cristóbal Pons Beltrán,M,33,
8800,3,0.0,,,,Aureliano Barreda Moll,M,43,
8799,1,0.0,,,,Cristóbal del Garrido,M,23,
8798,1,0.0,,,,Reynaldo Jurado,M,30,
8797,1,0.0,,,,Nilo del Viñas,M,25,
8796,2,0.0,,,,Mauricio Luis Miguel Plaza Carbonell,M,46,
8795,1,0.0,,,,Leoncio Candelario Vicens Vilaplana,M,40,
8794,1,0.0,,,,Celso Cecilio Gonzalo Samper,M,28,
8793,1,0.0,,,,Eusebia Cabezas Saldaña,F,26,
8792,2,0.0,,,,Maricela Rovira,F,26,
8791,3,0.0,,,,Dafne Collado Castrillo,F,30,
8790,2,0.0,,,,Angelino Valle Rueda,M,28,
8789,1,0.0,,,,Abel Amores,M,23,
8788,1,0.0,,,,Aurora Morell-Fabregat,F,18,
8819,1,0.0,,,,Samu Pepe Trillo Sandoval,M,18,
8818,2,0.0,,,,Gil Roman Vilar,M,40,
8817,1,0.0,,,,Roque Buenaventura Lozano Tur,M,32,
8816,1,0.0,,,,Bernardino de Machado,M,30,
8815,3,0.0,,,,Ana Belén Carrillo-Tapia,F,37,
8814,2,0.0,,,,Isaías Ponce Torrent,M,45,
8813,3,0.0,,,,Casemiro Álvaro Arranz,M,38,
8812,2,0.0,,,,Narciso de Ortuño,M,46,
8811,1,0.0,,,,Maximiliano Heras,M,26,
8810,3,0.0,,,,Jordán Grande,M,39,
8809,2,0.0,,,,Manu Raya Falcó,M,22,
8808,1,0.0,,,,Reynaldo Iglesia Pou,M,30,
8807,1,0.0,,,,Jeremías Losa Cortina,M,34,
8806,1,0.0,,,,Valerio Almagro Jurado,M,18,
8805,2,0.0,,,,Ascensión Robles-Vélez,F,44,
8804,2,0.0,,,,Nazaret Carreño Soria,M,25,
8835,2,0.0,,,,Leire del Gaya,F,35,
8834,1,0.0,,,,Ainoa Pedrero,F,24,
8833,2,0.0,,,,Socorro Alfonso Maza,F,30,
8832,2,0.0,,,,Víctor Agustí Perales,M,42,
8831,2,0.0,,,,Valerio Valle Guerra,M,39,
8830,2,0.0,,,,Tiburcio Peña Pomares,M,44,
8829,2,0.0,,,,Samanta Griselda Jaume Salamanca,F,32,
8828,1,0.0,,,,Miguel Gomez Ramis,M,42,
8827,3,0.0,,,,Jordán Cabrera,M,18,
8826,3,0.0,,,,Vera Mateu Barros,F,32,
8825,1,0.0,,,,Efraín Gárate Casas,M,51,
8824,1,0.0,,,,Edu Baeza Martorell,M,28,
8823,1,0.0,,,,Gerónimo Frutos Dávila,M,36,
8822,2,0.0,,,,Atilio Cabrera Crespi,M,43,
8821,2,0.0,,,,Silvestre Duarte Raya,M,37,
8820,2,0.0,,,,Milagros Rocamora Durán,F,35,
8851,1,0.0,,,,Salvador de Belda,M,39,
8850,1,0.0,,,,Cebrián Amigó Aliaga,M,42,
8849,2,0.0,,,,César Manuel Moreno,M,48,
8848,2,0.0,,,,Dalila Carballo Nicolau,F,30,
8847,1,0.0,,,,Jesús Amaro Pintor Amo,M,26,
8846,1,0.0,,,,Reyes Linares Frías,M,21,
8845,1,0.0,,,,Javi de Aparicio,M,24,
8844,1,0.0,,,,Prudencio Torrents Baquero,M,45,
8843,2,0.0,,,,Ernesto Cruz Rios Gargallo,M,43,
8842,1,0.0,,,,Emigdio Mancebo Amat,M,21,
8841,2,0.0,,,,Adrián Zamorano Velasco,M,26,
8840,1,0.0,,,,Lucila Duran Palacios,F,42,
8839,2,0.0,,,,Amador Puerta Carballo,M,18,
8838,1,0.0,,,,Odalys Galván Tapia,F,31,
8837,2,0.0,,,,Fabricio Arnaiz-Mateo,M,47,
8836,3,0.0,,,,Fabián Figueroa Torrijos,M,40,
8867,2,0.0,,,,Román Ricart-Romero,M,27,
8866,2,0.0,,,,Alejo Hurtado Casado,M,47,
8865,2,0.0,,,,Andrés Pozo Cámara,M,51,
8864,1,0.0,,,,Alfredo Mate,M,45,
8863,1,0.0,,,,Amaya Coello Abascal,F,45,
8862,3,0.0,,,,Héctor Herrera,M,24,
8861,3,0.0,,,,Leonel Pelayo Pulido,M,43,
8860,1,0.0,,,,Damián Saura Nicolau,M,43,
8859,3,0.0,,,,Fidel Guitart Casal,M,46,
8858,1,0.0,,,,Evelia Barrera,F,34,
8857,1,0.0,,,,Alexandra Amor Lago,F,37,
8856,1,0.0,,,,Clímaco Feliu Millán,M,41,
8855,1,0.0,,,,Dalila Landa Riba,F,44,
8854,2,0.0,,,,Ismael Martín Madrigal,M,36,
8853,2,0.0,,,,Luis Ángel Roig Pelayo,M,41,
8852,2,0.0,,,,Sancho Guardiola Fuster,M,35,
8883,2,0.0,,,,Sofía Delgado-Baró,F,41,
8882,1,0.0,,,,Jeremías Raya Oller,M,42,
8881,2,0.0,,,,Abilio Rebollo Bas,M,32,
8880,1,0.0,,,,Evangelina Font Cuervo,F,31,
8879,1,0.0,,,,Benito Torrijos Bravo,M,47,
8878,2,0.0,,,,Manu Donaire-Rey,M,49,
8877,1,0.0,,,,Florencio Barral,M,40,
8876,2,0.0,,,,Maximino Requena Ribes,M,34,
8875,4,0.0,,,,Cándido Lago Carnero,M,46,
8874,2,0.0,,,,Anabel Trujillo Calderon,F,22,
8873,3,0.0,,,,Valentín del Portero,M,33,
8872,1,0.0,,,,Moreno Ferrera Elorza,M,38,
8871,2,0.0,,,,Godofredo Ávila Montesinos,M,23,
8870,1,0.0,,,,Hilario Castillo,M,23,
8869,2,0.0,,,,Tatiana Ballester Corominas,F,23,
8868,3,0.0,,,,Nilda Sola Calderon,F,25,
8899,2,0.0,,,,Carmen Bilbao,F,38,
8898,2,0.0,,,,Sabas Ramón Rubio,M,46,
8897,1,0.0,,,,Jacobo Pujadas Pérez,M,31,
8896,2,0.0,,,,Albert Galán-Cabeza,M,20,
8895,1,0.0,,,,Isaías Cortina Antúnez,M,47,
8894,2,0.0,,,,Marcelo Segismundo Posada Llano,M,47,
8893,2,0.0,,,,Melchor Abril Barberá,M,19,
8892,1,0.0,,,,Dionisio Joel Bernal Alemany,M,19,
8891,1,0.0,,,,Benjamín Ruy Gárate Vázquez,M,42,
8890,2,0.0,,,,Victoriano Salamanca Palomino,M,46,
8889,3,0.0,,,,Dalila Sáenz-Cadenas,F,25,
8888,2,0.0,,,,Félix Bueno Ayala,M,19,
8887,2,0.0,,,,Curro Tolosa Barrena,M,43,
8886,1,0.0,,,,Emiliana Carina Tomas Reina,F,32,
8885,1,0.0,,,,Ester Valderrama Palacio,F,44,
8884,2,0.0,,,,Alicia Rebeca Mora Pareja,F,19,
8915,3,0.0,,,,Roque Espejo Zamorano,M,42,
8914,1,0.0,,,,Apolinar Padilla,M,21,
8913,2,0.0,,,,Felix Hernando,M,31,
8912,4,0.0,,,,Omar Rubio Frías,M,20,
8911,2,0.0,,,,Noemí Saez Escrivá,F,27,
8910,1,0.0,,,,Tito Oliva Sandoval,M,49,
8909,1,0.0,,,,Herminio del Almazán,M,41,
8908,1,0.0,,,,Nacio Salgado-Batlle,M,27,
8907,2,0.0,,,,Marciano Isern Sanabria,M,44,
8906,1,0.0,,,,Florinda Martínez Mendizábal,F,18,
8905,1,0.0,,,,Hipólito Cabañas Cuadrado,M,46,
8904,2,0.0,,,,Reinaldo Moisés Alfonso Losada,M,30,
8903,2,0.0,,,,Jose Francisco de Busquets,M,29,
8902,4,0.0,,,,Luís Águila Ribera,M,26,
8901,1,0.0,,,,Lázaro Abel Torre Ballester,M,18,
8900,1,0.0,,,,Eutimio Arellano Domingo,M,41,
8931,1,0.0,,,,Ildefonso Fernández,M,41,
8930,1,0.0,,,,Salvador Gaya Bonilla,M,38,
8929,1,0.0,,,,Camila Melero,F,42,
8928,3,0.0,,,,Apolinar Chamorro Ferreras,M,40,
8927,4,0.0,,,,Desiderio Samper,M,18,
8926,1,0.0,,,,Abel Martorell Caparrós,M,27,
8925,2,0.0,,,,Manu del Maestre,M,44,
8924,1,0.0,,,,Laura Ferreras Serra,F,39,
8923,4,0.0,,,,Prudencio Durán-Rosa,M,26,
8922,2,0.0,,,,Eligio de Alcalde,M,39,
8921,3,0.0,,,,Enrique Rebollo-Bayón,M,44,
8920,1,0.0,,,,Agustín Carrasco Prieto,M,45,
8919,2,0.0,,,,Anselma Bárcena-Lobato,F,37,
8918,4,0.0,,,,Hernán Juárez Ibarra,M,29,
8917,2,0.0,,,,Pascual Jose Ignacio Hierro Gargallo,M,30,
8916,3,0.0,,,,Alejandro Canales Sáez,M,34,
8947,2,0.0,,,,Ezequiel Iglesia Lledó,M,41,
8946,2,0.0,,,,Elba Villaverde Almansa,F,28,
8945,1,0.0,,,,Fermín Sanz-Quesada,M,35,
8944,2,0.0,,,,Nereida Paola Vicens Corominas,F,21,
8943,3,0.0,,,,Tadeo del Codina,M,38,
8942,1,0.0,,,,Xavier Ferrando Daza,M,44,
8941,1,0.0,,,,Ceferino Infante Anglada,M,32,
8940,1,0.0,,,,Flavia Briones,F,36,
8939,1,0.0,,,,Lucio Ortuño Pino,M,29,
8938,1,0.0,,,,Sandalio Sandoval Anaya,M,39,
8937,1,0.0,,,,Fanny Ibañez Larrañaga,F,18,
8936,2,0.0,,,,Lucas Borrás Pedro,M,34,
8935,3,0.0,,,,Rodolfo Priego Bermúdez,M,25,
8934,2,0.0,,,,Josep José Luis Castro Quintero,M,37,
8933,1,0.0,,,,Donato Álvarez Cuéllar,M,20,
8932,1,0.0,,,,Alejandra Taboada Torre,F,26,
8963,2,0.0,,,,Eutimio Isern Seguí,M,46,
8962,1,0.0,,,,Leocadio Zorrilla-Andres,M,28,
8961,1,0.0,,,,Angelino Ferrero Osuna,M,21,
8960,2,0.0,,,,Fidel Villa Royo,M,22,
8959,2,0.0,,,,Dan Tiburcio Domingo Osorio,M,34,
8958,1,0.0,,,,Ana Osuna Ochoa,F,29,
8957,3,0.0,,,,Claudio Hidalgo,M,22,
8956,2,0.0,,,,Toño Vilanova Romeu,M,25,
8955,1,0.0,,,,Humberto de Diego,M,21,
8954,1,0.0,,,,Amancio Gutierrez Llabrés,M,51,
8953,3,0.0,,,,Seve Lobo Valls,M,47,
8952,1,0.0,,,,Quirino Cobo,M,30,
8951,1,0.0,,,,Máxima Figuerola Mariscal,F,28,
8950,1,0.0,,,,Adoración de Saavedra,F,40,
8949,1,0.0,,,,Vilma Gómez-Roig,F,42,
8948,2,0.0,,,,Evaristo Álvaro Fajardo,M,19,
8979,2,0.0,,,,Ibán Leon,M,38,
8978,1,0.0,,,,Gabino Noguera Cañete,M,24,
8977,2,0.0,,,,Mohamed Ferrán-Ramos,M,23,
8976,1,0.0,,,,Casemiro Caparrós-Herrero,M,31,
8975,1,0.0,,,,Amaro Arnau-Cobos,M,22,
8974,3,0.0,,,,Etelvina Álvarez Ordóñez,F,24,
8973,1,0.0,,,,José María Garriga Checa,M,49,
8972,1,0.0,,,,Edgardo Rodríguez Morera,M,29,
8971,1,0.0,,,,Flavio Abad Vazquez,M,21,
8970,2,0.0,,,,Jorge Angulo Abella,M,31,
8969,1,0.0,,,,Cristóbal Grande Carrasco,M,46,
8968,1,0.0,,,,Mariana Segura-Morera,F,26,
8967,1,0.0,,,,Feliciana Carreras Carreras,F,44,
8966,2,0.0,,,,Juan Manuel Colomer Lobato,M,49,
8965,2,0.0,,,,Diana Rosado Vergara,F,35,
8964,1,0.0,,,,Curro Cañizares Batlle,M,27,
8995,1,0.0,,,,Regina Sáenz León,F,20,
8994,1,0.0,,,,Amparo Carro Canet,F,24,
8993,2,0.0,,,,Teodosio del Villalonga,M,39,
8992,1,0.0,,,,Cristina Morante,F,28,
8991,3,0.0,,,,David Malo Soler,M,44,
8990,1,0.0,,,,María Dolores Cánovas Ribera,F,45,
8989,1,0.0,,,,Salomón Ayllón Lasa,M,43,
8988,1,0.0,,,,Jose Ramón González Murcia,M,38,
8987,1,0.0,,,,Lázaro Anselmo Grande Godoy,M,25,
8986,3,0.0,,,,Alejo del Sobrino,M,31,
8985,1,0.0,,,,Remigio del Mayoral,M,25,
8984,1,0.0,,,,Tadeo Macias Gallardo,M,24,
8983,2,0.0,,,,José María Abellán-Rocha,M,38,
8982,1,0.0,,,,Simón de Olivé,M,27,
8981,1,0.0,,,,María Cristina Sacristán Zorrilla,F,32,
8980,2,0.0,,,,Rufino Tur Palma,M,20,
9011,1,0.0,,,,Javi Barral Viña,M,48,
9010,2,0.0,,,,Daniela del Hoyos,F,25,
9009,1,0.0,,,,Leopoldo Sarmiento Palomino,M,51,
9008,1,0.0,,,,Nazaret del Rivera,M,45,
9007,1,0.0,,,,Adalberto Cuadrado Lucas,M,25,
9006,2,0.0,,,,Julieta Morales Ponce,F,20,
9005,1,0.0,,,,Hugo Teodosio Arnau Mate,M,44,
9004,1,0.0,,,,Leocadia Castell Atienza,F,31,
9003,3,0.0,,,,Jorge Mateu Alemany,M,26,
9002,2,0.0,,,,Wilfredo del Casal,M,32,
9001,3,0.0,,,,Calixto Palau Villar,M,38,
9000,2,0.0,,,,Reinaldo del Álamo,M,42,
8999,1,0.0,,,,Herminio de Arévalo,M,39,
8998,1,0.0,,,,Cintia Nuñez Mariño,F,22,
8997,2,0.0,,,,Josep Llopis Ramón,M,28,
8996,2,0.0,,,,Anacleto Rubio Pardo,M,38,
9027,2,0.0,,,,Jorge Llorens Falcó,M,24,
9026,3,0.0,,,,Irene Rita Fonseca Lucas,F,26,
9025,3,0.0,,,,Alex Maximino Vega Milla,M,20,
9024,1,0.0,,,,Julio César Valenzuela Neira,M,22,
9023,1,0.0,,,,Roque Monreal,M,38,
9022,3,0.0,,,,Plinio Lara-Royo,M,21,
9021,1,0.0,,,,Patricio Virgilio Laguna Carnero,M,33,
9020,2,0.0,,,,Yolanda Arco Azorin,F,34,
9019,1,0.0,,,,Ariel Tur-Huerta,F,35,
9018,1,0.0,,,,Maxi Donaire Alemán,M,39,
9017,2,0.0,,,,Horacio Casanova Giner,M,28,
9016,2,0.0,,,,Geraldo Nieto-Barco,M,43,
9015,1,0.0,,,,Adelaida Suárez Carretero,F,30,
9014,2,0.0,,,,Ágata Briones Macías,F,27,
9013,2,0.0,,,,Noé Arnal-Pinto,M,31,
9012,2,0.0,,,,Jose Ramón Araujo Osuna,M,32,
9043,2,0.0,,,,Ramiro Prado Agudo,M,47,
9042,2,0.0,,,,Ani Bonet Cerezo,F,34,
9041,4,0.0,,,,María Jesús Torres,F,35,
9040,2,0.0,,,,Eloísa Ballesteros Macías,F,37,
9039,2,0.0,,,,Hernán Teófilo Yáñez Bravo,M,27,
9038,1,0.0,,,,Ámbar de Palmer,F,44,
9037,1,0.0,,,,Lorenza Bas-Peláez,F,31,
9036,1,0.0,,,,Marciano Ros Núñez,M,28,
9035,1,0.0,,,,Pelayo Camacho González,M,38,
9034,2,0.0,,,,Juan Francisco Borrell Bauzà,M,30,
9033,1,0.0,,,,Florencia Donoso Sola,F,40,
9032,1,0.0,,,,Maricela Pons Castilla,F,34,
9031,1,0.0,,,,Anastasio Santana Botella,M,22,
9030,1,0.0,,,,Tere Valcárcel,F,41,
9029,2,0.0,,,,Felix Chacón Ibarra,M,46,
9028,1,0.0,,,,Amarilis Barral,F,28,
9059,1,0.0,,,,Conrado Amílcar Carro Alemán,M,50,
9058,4,0.0,,,,Nico Alcalde Briones,M,33,
9057,3,0.0,,,,Ana Sofía Fajardo Acero,F,39,
9056,4,0.0,,,,Maxi Baquero-Ojeda,M,32,
9055,1,0.0,,,,Juan Luna Vaquero,M,42,
9054,4,0.0,,,,Tatiana Mascaró Tejera,F,21,
9053,3,0.0,,,,Pastor Bellido Rodrigo,M,35,
9052,2,0.0,,,,Amílcar Fajardo Cabeza,M,21,
9051,4,0.0,,,,Plácido Tello Gabaldón,M,19,
9050,2,0.0,,,,Clementina Villaverde Peña,F,45,
9049,1,0.0,,,,Jose Carlos Barberá Perelló,M,39,
9048,2,0.0,,,,Carlos Bárcena-Carrillo,M,47,
9047,2,0.0,,,,Heliodoro Palomares,M,36,
9046,1,0.0,,,,Abilio Haro Jaume,M,40,
9045,1,0.0,,,,Dora Valeria Lloret Figueras,F,35,
9044,1,0.0,,,,Francisca Bernad Escolano,F,23,
9075,1,0.0,,,,Aureliano Peña Bayona,M,49,
9074,1,0.0,,,,Juana Diaz Berrocal,F,33,
9073,3,0.0,,,,Eliseo Borrell Vera,M,50,
9072,1,0.0,,,,Maricela de Mosquera,F,32,
9071,4,0.0,,,,Leticia Amigó Roura,F,21,
9070,1,0.0,,,,Marcela Pomares Galiano,F,34,
9069,1,0.0,,,,Anna del Quesada,F,21,
9068,1,0.0,,,,Bibiana Linares Salcedo,F,41,
9067,2,0.0,,,,Baudelio Español Carlos,M,35,
9066,3,0.0,,,,Nazaret Quero,M,18,
9065,1,0.0,,,,Alma Nogueira Oller,F,34,
9064,1,0.0,,,,Guiomar Montesinos-Luz,M,31,
9063,2,0.0,,,,Régulo de Izquierdo,M,50,
9062,4,0.0,,,,Cebrián Toledo-Fabregat,M,22,
9061,1,0.0,,,,Teófilo Rosales Rovira,M,24,
9060,2,0.0,,,,Chuy Codina Ródenas,M,22,
9091,1,0.0,,,,René Riquelme Córdoba,M,22,
9090,2,0.0,,,,Anacleto Vilar Salinas,M,36,
9089,1,0.0,,,,Teo Rubio Echeverría,M,30,
9088,1,0.0,,,,Remedios Roma Menendez,F,19,
9087,1,0.0,,,,Dulce Marí,F,47,
9086,3,0.0,,,,Ágata de Viana,F,47,
9085,1,0.0,,,,Sandalio Maestre Cañete,M,39,
9084,5,0.0,,,,Luis Ángel del Bravo,M,42,
9083,1,0.0,,,,Porfirio Sebastián Valverde,M,29,
9082,4,0.0,,,,Paloma Arroyo Elorza,F,21,
9081,1,0.0,,,,Rosario de Bravo,F,30,
9080,1,0.0,,,,Rogelio Cabrera,M,40,
9079,1,0.0,,,,Marciano Valenciano Serrano,M,39,
9078,2,0.0,,,,Sebastian Aramburu Ayala,M,29,
9077,2,0.0,,,,Isaura Dolores Durán Torrijos,F,47,
9076,1,0.0,,,,Jafet Granados Roselló,M,34,
9107,2,0.0,,,,Pacífica Pont Heras,F,43,
9106,2,0.0,,,,Felicia Porcel Perelló,F,32,
9105,2,0.0,,,,Carla Soler Lasa,F,45,
9104,1,0.0,,,,Eugenio Crespo Arregui,M,34,
9103,2,0.0,,,,Amílcar Llanos,M,35,
9102,2,0.0,,,,Moreno Cervantes Gomila,M,36,
9101,2,0.0,,,,Luis Gabaldón Juárez,M,49,
9100,2,0.0,,,,Jose Márquez Poza,M,42,
9099,1,0.0,,,,Pío Abella Anguita,M,40,
9098,3,0.0,,,,Ximena Moya Sebastián,F,35,
9097,1,0.0,,,,Reynaldo Echevarría Viñas,M,34,
9096,1,0.0,,,,Javi Rovira Carreras,M,46,
9095,4,0.0,,,,Aníbal Elías Vélez,M,22,
9094,3,0.0,,,,Rosalina de Perera,F,50,
9093,1,0.0,,,,Hernán Aliaga Barrio,M,32,
9092,1,0.0,,,,Arturo de Aguirre,M,29,
9123,1,0.0,,,,Máximo Castells Arribas,M,28,
9122,2,0.0,,,,Herberto Abad,M,20,
9121,1,0.0,,,,Félix Belda Infante,M,19,
9120,1,0.0,,,,Rubén Carbonell Benítez,M,48,
9119,1,0.0,,,,Alex Ibáñez,M,45,
9118,1,0.0,,,,Estela Sastre Vigil,F,23,
9117,2,0.0,,,,Belen Merino Ruano,F,47,
9116,1,0.0,,,,Anastasio Macías-Luján,M,20,
9115,1,0.0,,,,Luna Peinado Pedrosa,F,30,
9114,2,0.0,,,,Jovita Daza Calleja,F,22,
9113,3,0.0,,,,Serafina Falcón,F,42,
9112,2,0.0,,,,Judith Juan Lloret,F,44,
9111,1,0.0,,,,Asdrubal Nogueira Sierra,M,34,
9110,2,0.0,,,,Brígida Múñiz Español,F,36,
9109,4,0.0,,,,Omar Vélez Carbó,M,38,
9108,3,0.0,,,,Pascual Alcázar Mariño,M,20,
9139,1,0.0,,,,Guiomar Leon-Ibarra,M,21,
9138,2,0.0,,,,Agustina Cuadrado,F,35,
9137,2,0.0,,,,Fernando Guadalupe Caballero Ibañez,M,22,
9136,3,0.0,,,,Jafet Lupe Benavides Tejero,M,20,
9135,1,0.0,,,,Maxi Aparicio Tomé,F,28,
9134,1,0.0,,,,Eugenia Guerrero Palmer,F,29,
9133,2,0.0,,,,Chus Perlita Villalonga Sevillano,F,19,
9132,4,0.0,,,,Marciano Gutierrez Oliveras,M,36,
9131,1,0.0,,,,Aurelio Frutos-Tirado,M,45,
9130,3,0.0,,,,Ramón de Alberto,M,33,
9129,2,0.0,,,,Duilio Torrent Peñalver,M,18,
9128,1,0.0,,,,Benito Vara,M,37,
9127,2,0.0,,,,Matías Gibert Neira,M,27,
9126,2,0.0,,,,Herberto Quintanilla,M,40,
9125,1,0.0,,,,Luciano Ribera Aguirre,M,37,
9124,2,0.0,,,,Natalio Quintana Agullo,M,29,
9155,1,0.0,,,,Guillermo Alcántara,M,39,
9154,1,0.0,,,,Elisa Gargallo Bosch,F,35,
9153,2,0.0,,,,Ana Bonet,F,37,
9152,2,0.0,,,,Miriam Valentín Correa,F,29,
9151,3,0.0,,,,Nacho Guillén Diéguez,M,28,
9150,2,0.0,,,,Jafet Poza Vélez,M,29,
9149,1,0.0,,,,Odalys Bermudez Codina,F,20,
9148,1,0.0,,,,Chus Paz Saez,F,50,
9147,1,0.0,,,,Eloy Perez-Alcolea,M,40,
9146,1,0.0,,,,Geraldo Agustí,M,36,
9145,3,0.0,,,,Nacio Hernán Diez Sáenz,M,34,
9144,1,0.0,,,,Noa Solsona Angulo,F,45,
9143,3,0.0,,,,Blas Pozo Angulo,M,25,
9142,2,0.0,,,,Palmira Caballero Mateos,F,35,
9141,2,0.0,,,,María Manuela Miró Muñoz,F,23,
9140,1,0.0,,,,Rico Peñalver Torrens,M,21,
9171,3,0.0,,,,Jordi Vaquero León,M,39,
9170,1,0.0,,,,Ángel del Oliveras,M,27,
9169,2,0.0,,,,Carmina Gómez Castro,F,35,
9168,2,0.0,,,,Ani Rosado Muro,F,51,
9167,2,0.0,,,,Abraham Bernat-Elías,M,34,
9166,2,0.0,,,,Luz Berrocal Borrell,F,44,
9165,1,0.0,,,,Margarita Perez Castilla,F,30,
9164,2,0.0,,,,Ambrosio Gimenez Ariza,M,51,
9163,2,0.0,,,,Rodrigo Arjona Barrios,M,51,
9162,2,0.0,,,,Jose Conrado Jara Carreras,M,30,
9161,2,0.0,,,,Jennifer Moraleda Ferrera,F,32,
9160,1,0.0,,,,Ainoa Niño Alfonso,F,39,
9159,1,0.0,,,,Jorge Cortina,M,49,
9158,1,0.0,,,,Teresita del Pou,F,43,
9157,1,0.0,,,,Consuela Guzman Jurado,F,25,
9156,3,0.0,,,,Rosario Bartolomé-Huertas,M,21,
9187,1,0.0,,,,Cruz Arnal-Segovia,M,25,
9186,1,0.0,,,,Marcelino Jover Sanjuan,M,49,
9185,1,0.0,,,,Natalio Corral Orozco,M,29,
9184,2,0.0,,,,Edelmira Mendizábal-Roselló,F,40,
9183,2,0.0,,,,Faustino Montserrat Villanueva,M,49,
9182,2,0.0,,,,Bernardita Carro,F,20,
9181,1,0.0,,,,Rafaela Montaña Prieto,F,50,
9180,1,0.0,,,,Juana Cornejo,F,38,
9179,1,0.0,,,,Asdrubal Rodrigo Cuenca Arana,M,29,
9178,2,0.0,,,,Ascensión del Angulo,F,20,
9177,1,0.0,,,,Cloe Escobar Jódar,F,33,
9176,2,0.0,,,,Lola Loreto Luís Carballo,F,37,
9175,2,0.0,,,,Eutimio Mayol Rivero,M,19,
9174,1,0.0,,,,Isidora Pereira Benet,F,49,
9173,2,0.0,,,,Humberto del Angulo,M,26,
9172,1,0.0,,,,Teobaldo Tur-Romeu,M,38,
9203,2,0.0,,,,Poncio Augusto Mercader Tamarit,M,21,
9202,1,0.0,,,,Benigno Castellanos Cerezo,M,51,
9201,3,0.0,,,,Severo Bellido Valenciano,M,44,
9200,1,0.0,,,,Heraclio Lastra-Mateo,M,50,
9199,1,0.0,,,,Teresa del Santamaría,F,29,
9198,2,0.0,,,,Dorotea Ferrero Pelayo,F,18,
9197,2,0.0,,,,Alfredo Jonatan Sotelo Rubio,M,34,
9196,1,0.0,,,,Cristian Montalbán Manrique,M,34,
9195,2,0.0,,,,Candelaria del Cisneros,F,46,
9194,3,0.0,,,,Amanda Villalba Burgos,F,23,
9193,1,0.0,,,,Camilo Cecilio Valle Mendoza,M,49,
9192,2,0.0,,,,Artemio Amorós Iborra,M,18,
9191,2,0.0,,,,Amado Celso Peláez Barrio,M,22,
9190,2,0.0,,,,Casemiro Goñi Madrigal,M,49,
9189,1,0.0,,,,Leocadio Patiño Fortuny,M,23,
9188,1,0.0,,,,Angélica Melania Guardia Pinedo,F,41,
9219,1,0.0,,,,Felix Barrio Salvador,M,25,
9218,1,0.0,,,,Pastora del Gómez,F,31,
9217,2,0.0,,,,Andrés Felipe Vicente Sala,M,45,
9216,2,0.0,,,,Hernando Gracia Pedrosa,M,45,
9215,1,0.0,,,,Remedios Urrutia Peñas,F,21,
9214,2,0.0,,,,Arcelia del Blazquez,F,26,
9213,3,0.0,,,,Chucho Heredia Alcaraz,M,30,
9212,1,0.0,,,,Valentín Francisco-Rivera,M,20,
9211,2,0.0,,,,Marino Pérez,M,19,
9210,1,0.0,,,,Ricardo Guadalupe Viñas Mas,M,40,
9209,2,0.0,,,,Paco Real Barros,M,34,
9208,1,0.0,,,,José Mari Vilar,M,31,
9207,1,0.0,,,,Balduino Mendoza Vallejo,M,34,
9206,2,0.0,,,,Virgilio Coll Palacio,M,39,
9205,1,0.0,,,,Aura Albero Suarez,F,20,
9204,2,0.0,,,,Guiomar Llano-Gómez,M,18,
9235,1,0.0,,,,Damián Castañeda,M,19,
9234,3,0.0,,,,Flora Diéguez Manrique,F,21,
9233,1,0.0,,,,Cirino Tovar Izaguirre,M,37,
9232,1,0.0,,,,Calixta Abad Mendez,F,34,
9231,2,0.0,,,,Norberto Delgado Aguiló,M,26,
9230,1,0.0,,,,Jenaro Perez Vicens,M,35,
9229,2,0.0,,,,Feliciano Barranco Borja,M,29,
9228,1,0.0,,,,Josué Onofre Sanchez Prada,M,42,
9227,1,0.0,,,,Ester Antúnez-Correa,F,32,
9226,2,0.0,,,,Plácido Cortina,M,23,
9225,1,0.0,,,,Celso Blazquez Cabeza,M,37,
9224,2,0.0,,,,Charo Beatriz Jurado Roselló,F,18,
